Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Comparison of five different ways to assimilate data for a simplistic weakly nonlinear parameter estimation problem,Computational Geosciences,,,,10.1007/s10596-015-9490-y,Trond Mannseth,2015,https://link.springer.com/article/10.1007/s10596-015-9490-y,Article
Jointly updating the mean size and spatial distribution of facies in reservoir history matching,Computational Geosciences,,,,10.1007/s10596-015-9478-7,Haibin ChangDongxiao Zhang,2015,https://link.springer.com/article/10.1007/s10596-015-9478-7,Article
A simulation workflow for large-scale CO<sub>2</sub> storage in the Norwegian North Sea,Computational Geosciences,,,,10.1007/s10596-015-9487-6,Knut-Andreas LieHalvor Møll NilsenOdd AndersenOlav Møyner,2015,https://link.springer.com/article/10.1007/s10596-015-9487-6,Article
An iterative global pressure solution for the semi-analytical simulation of geological carbon sequestration,Computational Geosciences,,,,10.1007/s10596-015-9489-4,Domenico BaùBrent M. CodyAna González-Nicolás,2015,https://link.springer.com/article/10.1007/s10596-015-9489-4,Article
Benchmarks for multicomponent diffusion and electrochemical migration,Computational Geosciences,,,,10.1007/s10596-015-9481-z,Pejman RasouliCarl I. SteefelK. Ulrich MayerMassimo Rolle,2015,https://link.springer.com/article/10.1007/s10596-015-9481-z,Article
Indirect unstructured hex-dominant mesh generation using tetrahedra recombination,Computational Geosciences,,,,10.1007/s10596-015-9484-9,Arnaud BotellaBruno LévyGuillaume Caumon,2015,https://link.springer.com/article/10.1007/s10596-015-9484-9,Article
Fast wavelet-based stochastic simulation using training images,Computational Geosciences,,,,10.1007/s10596-015-9482-y,Snehamoy ChatterjeeHussein MustaphaRoussos Dimitrakopoulos,2015,https://link.springer.com/article/10.1007/s10596-015-9482-y,Article
"ParCrunchFlow: an efficient, parallel reactive transport simulation tool for physically and chemically heterogeneous saturated subsurface environments",Computational Geosciences,,,,10.1007/s10596-015-9475-x,James J. BeismanReed M. MaxwellAlexis K. Navarre-SitchlerCarl I. SteefelSergi Molins,2015,https://link.springer.com/article/10.1007/s10596-015-9475-x,Article
A novel method for NMR data compression,Computational Geosciences,,,,10.1007/s10596-015-9479-6,Youlong ZouRanhong Xie,2015,https://link.springer.com/article/10.1007/s10596-015-9479-6,Article
Automatic quadrilateral mesh generation and quality improvement techniques for an improved combination method,Computational Geosciences,,,,10.1007/s10596-015-9473-z,Lu SunGour-Tsyh YehFang Pang LinGuoqun Zhao,2015,https://link.springer.com/article/10.1007/s10596-015-9473-z,Article
Direct numerical simulation of fully saturated flow in natural porous media at the pore scale: a comparison of three computational systems,Computational Geosciences,,,,10.1007/s10596-015-9486-7,M. SienaJ. D. HymanM. RivaA. GuadagniniC. L. WinterP. K. SmolarkiewiczP. GouzeS. SadhukhanF. InzoliG. GuédonE. Colombo,2015,https://link.springer.com/article/10.1007/s10596-015-9486-7,Article
" Acknowledgment of Reviewers",Computational Geosciences,,,,10.1007/s10596-015-9498-3,Clint Dawson,2015,https://link.springer.com/article/10.1007/s10596-015-9498-3,Article
Bridging multipoint statistics and truncated Gaussian fields for improved estimation of channelized reservoirs with ensemble methods,Computational Geosciences,,,,10.1007/s10596-014-9466-3,Bogdan SebacherAndreas S. StordalRemus Hanea,2015,https://link.springer.com/article/10.1007/s10596-014-9466-3,Article
High-order finite difference modeling of tsunami generation in a compressible ocean from offshore earthquakes,Computational Geosciences,,,,10.1007/s10596-015-9472-0,Gabriel C. LottoEric M. Dunham,2015,https://link.springer.com/article/10.1007/s10596-015-9472-0,Article
Smoothed particle hydrodynamics and its applications for multiphase flow and reactive transport in porous media,Computational Geosciences,,,,10.1007/s10596-015-9468-9,A. M. TartakovskyN. TraskK. PanB. JonesW. PanJ. R. Williams,2015,https://link.springer.com/article/10.1007/s10596-015-9468-9,Article
Constrained probabilistic collocation method for uncertainty quantification of geophysical models,Computational Geosciences,,,,10.1007/s10596-015-9471-1,Qinzhuo LiaoDongxiao Zhang,2015,https://link.springer.com/article/10.1007/s10596-015-9471-1,Article
Multirate time integration for coupled saturated/unsaturated porous medium and free flow systems,Computational Geosciences,,,,10.1007/s10596-015-9469-8,Iryna RybakJim MagieraRainer HelmigChristian Rohde,2015,https://link.springer.com/article/10.1007/s10596-015-9469-8,Article
Modeling fluid flow and compaction in sedimentary basins using mixed finite elements,Computational Geosciences,,,,10.1007/s10596-015-9470-2,Evgeny KikinzonYuri KuznetsovSerguei MaliassovPrasad Sumant,2015,https://link.springer.com/article/10.1007/s10596-015-9470-2,Article
Benchmarks for multicomponent reactive transport across a cement/clay interface,Computational Geosciences,,,,10.1007/s10596-014-9463-6,Nicolas C. M. MartyOlivier BildsteinPhilippe BlancFrancis ClaretBenoit CochepinEric C. GaucherDiederik JacquesJean-Eric LartigueSanheng LiuK. Ulrich MayerJohannes C. L. MeeussenIsabelle MunierIngmar PointeauDanyang SuCarl I. Steefel,2015,https://link.springer.com/article/10.1007/s10596-014-9463-6,Article
Decalcification of cracked cement structures,Computational Geosciences,,,,10.1007/s10596-014-9467-2,Janez PerkoK. Ulrich MayerGeorg KosakowskiLaurent De WindtJoan GovaertsDiederik JacquesDanyang SuJohannes C. L. Meeussen,2015,https://link.springer.com/article/10.1007/s10596-014-9467-2,Article
A stochastically and spatially adaptive parallel scheme for uncertain and nonlinear two-phase flow problems,Computational Geosciences,,,,10.1007/s10596-014-9464-5,Ilja KrökerWolfgang NowakChristian Rohde,2015,https://link.springer.com/article/10.1007/s10596-014-9464-5,Article
Post-processing of sequential indicator simulation realizations for modeling geologic bodies,Computational Geosciences,,,,10.1007/s10596-014-9465-4,Jorge Kazuo YamamotoPaulo Milton Barbosa LandimAntonio Tadashi KikudaClaudio Benedito Baptista LeiteSantiago Diaz Lopez,2015,https://link.springer.com/article/10.1007/s10596-014-9465-4,Article
On an inverse source problem for enhanced oil recovery by wave motion maximization in reservoirs,Computational Geosciences,,,,10.1007/s10596-014-9462-7,Pranav M. KarveSezgin KucukcobanLoukas F. Kallivokas,2014,https://link.springer.com/article/10.1007/s10596-014-9462-7,Article
A multidomain discretization of the Richards equation in layered soil,Computational Geosciences,,,,10.1007/s10596-014-9461-8,Heiko BerningerRalf KornhuberOliver Sander,2014,https://link.springer.com/article/10.1007/s10596-014-9461-8,Article
Iterative regularization for ensemble data assimilation in reservoir models,Computational Geosciences,,,,10.1007/s10596-014-9456-5,Marco A. Iglesias,2014,https://link.springer.com/article/10.1007/s10596-014-9456-5,Article
Inexact linear solvers for control volume discretizations in porous media,Computational Geosciences,,,,10.1007/s10596-014-9453-8,Eirik KeilegavlenJan M. Nordbotten,2014,https://link.springer.com/article/10.1007/s10596-014-9453-8,Article
Negative-saturation approach for (non)-isothermal compositional three-phase flow simulations in porous media,Computational Geosciences,,,,10.1007/s10596-014-9449-4,Hamidreza Salimi,2014,https://link.springer.com/article/10.1007/s10596-014-9449-4,Article
Search of visually similar microscopic rock images,Computational Geosciences,,,,10.1007/s10596-014-9459-2,Magdalena ŁadniakMariusz Młynarczuk,2014,https://link.springer.com/article/10.1007/s10596-014-9459-2,Article
Sub-crustal stress determined using gravity and crust structure models,Computational Geosciences,,,,10.1007/s10596-014-9460-9,Mehdi EshaghRobert Tenzer,2014,https://link.springer.com/article/10.1007/s10596-014-9460-9,Article
A benchmark for multi-rate surface complexation and 1D dual-domain multi-component reactive transport of U(VI),Computational Geosciences,,,,10.1007/s10596-014-9457-4,Janek GreskowiakJack GwoDiederik JacquesJun YinK. Ulrich Mayer,2014,https://link.springer.com/article/10.1007/s10596-014-9457-4,Article
Implementation and evaluation of permeability-porosity and tortuosity-porosity relationships linked to mineral dissolution-precipitation,Computational Geosciences,,,,10.1007/s10596-014-9458-3,Mingliang XieK. Ulrich MayerFrancis ClaretPeter Alt-EppingDiederik JacquesCarl SteefelChristophe ChiabergeJiri Simunek,2014,https://link.springer.com/article/10.1007/s10596-014-9458-3,Article
Benchmark reactive transport simulations of a column experiment in compacted bentonite with multispecies diffusion and explicit treatment of electrostatic effects,Computational Geosciences,,,,10.1007/s10596-014-9451-x,P. Alt-EppingC. TournassatP. RasouliC. I. SteefelK. U. MayerA. JenniU. MäderS. S. SengorR. Fernández,2014,https://link.springer.com/article/10.1007/s10596-014-9451-x,Article
Adaptive heterogeneous multiscale methods for immiscible two-phase flow in porous media,Computational Geosciences,,,,10.1007/s10596-014-9455-6,Patrick HenningMario OhlbergerBen Schweizer,2014,https://link.springer.com/article/10.1007/s10596-014-9455-6,Article
GPU-accelerated 3D reconstruction of porous media using multiple-point statistics,Computational Geosciences,,,,10.1007/s10596-014-9452-9,Ting ZhangYi DuTao HuangXue Li,2014,https://link.springer.com/article/10.1007/s10596-014-9452-9,Article
Investigation of the effective permeability of vuggy or fractured porous media from a Darcy-Brinkman approach,Computational Geosciences,,,,10.1007/s10596-014-9448-5,F. GolfierD. LasseuxM. Quintard,2014,https://link.springer.com/article/10.1007/s10596-014-9448-5,Article
Algorithmically scalable block preconditioner for fully implicit shallow-water equations in CAM-SE,Computational Geosciences,,,,10.1007/s10596-014-9447-6,P. Aaron LottCarol S. WoodwardKatherine J. Evans,2014,https://link.springer.com/article/10.1007/s10596-014-9447-6,Article
Sensitivity studies and stochastic optimization of CO<sub>2</sub> foam flooding,Computational Geosciences,,,,10.1007/s10596-014-9446-7,Najmudeen SibaweihiAbeeb A. AwotundeAbdulla S. SultanHasan Y. Al-Yousef,2014,https://link.springer.com/article/10.1007/s10596-014-9446-7,Article
A coupled MFE poromechanical model of a large-scale load experiment at the coastland of Venice,Computational Geosciences,,,,10.1007/s10596-014-9450-y,Nicola CastellettoGiuseppe GambolatiPietro Teatini,2014,https://link.springer.com/article/10.1007/s10596-014-9450-y,Article
A reactive transport benchmark on heavy metal cycling in lake sediments,Computational Geosciences,,,,10.1007/s10596-014-9445-8,Bhavna AroraS. Sevinç ŞengörNicolas F. SpycherCarl I. Steefel,2014,https://link.springer.com/article/10.1007/s10596-014-9445-8,Article
A Gabriel-Delaunay triangulation of 2D complex fractured media for multiphase flow simulations,Computational Geosciences,,,,10.1007/s10596-014-9440-0,Hussein Mustapha,2014,https://link.springer.com/article/10.1007/s10596-014-9440-0,Article
Reactive transport codes for subsurface environmental simulation,Computational Geosciences,,,,10.1007/s10596-014-9443-x,C. I. SteefelC. A. J. AppeloB. AroraD. JacquesT. KalbacherO. KolditzV. LagneauP. C. LichtnerK. U. MayerJ. C. L. MeeussenS. MolinsD. MoultonH. ShaoJ. ŠimůnekN. SpycherS. B. YabusakiG. T. Yeh,2014,https://link.springer.com/article/10.1007/s10596-014-9443-x,Article
A benchmark for microbially mediated chromium reduction under denitrifying conditions in a biostimulation column experiment,Computational Geosciences,,,,10.1007/s10596-014-9432-0,Sergi MolinsJanek GreskowiakChristoph WannerK. Ulrich Mayer,2014,https://link.springer.com/article/10.1007/s10596-014-9432-0,Article
Iterative Bayesian inversion with Gaussian mixtures: finite sample implementation and large sample asymptotics,Computational Geosciences,,,,10.1007/s10596-014-9444-9,Andreas S. Stordal,2014,https://link.springer.com/article/10.1007/s10596-014-9444-9,Article
A backward automatic differentiation framework for reservoir simulation,Computational Geosciences,,,,10.1007/s10596-014-9441-z,Xiang LiDongxiao Zhang,2014,https://link.springer.com/article/10.1007/s10596-014-9441-z,Article
Three-dimensional viscoelastic finite-difference code and modelling of basement focusing effects on ground motion characteristics,Computational Geosciences,,,,10.1007/s10596-014-9442-y,J. P. NarayanD. Sahar,2014,https://link.springer.com/article/10.1007/s10596-014-9442-y,Article
Modelling rock fracturing caused by magma intrusion using the smoothed particle hydrodynamics method,Computational Geosciences,,,,10.1007/s10596-014-9437-8,R. DasY. ZhangP. SchaubsP. W. Cleary,2014,https://link.springer.com/article/10.1007/s10596-014-9437-8,Article
A parallel linear solver exploiting the physical properties of the underlying mechanical problem,Computational Geosciences,,,,10.1007/s10596-014-9435-x,F. J. LingenP. G. BonnierR. B. J. BrinkgreveM. B. van GijzenC. Vuik,2014,https://link.springer.com/article/10.1007/s10596-014-9435-x,Article
Bedrock topography reconstruction of glaciers from surface topography and mass–balance data,Computational Geosciences,,,,10.1007/s10596-014-9439-6,Laurent Michel-GriesserMarco PicassoDaniel FarinottiMartin FunkHeinz Blatter,2014,https://link.springer.com/article/10.1007/s10596-014-9439-6,Article
Spline-based reservoir’s geometry reconstruction and mesh generation for coupled flow and mechanics simulation,Computational Geosciences,,,,10.1007/s10596-014-9438-7,Horacio FlorezRaul Manzanilla-MorilloJorge FlorezMary F. Wheeler,2014,https://link.springer.com/article/10.1007/s10596-014-9438-7,Article
Benchmarking the simulation of Cr isotope fractionation,Computational Geosciences,,,,10.1007/s10596-014-9436-9,Christoph WannerJennifer L. DruhanRichard T. AmosPeter Alt-EppingCarl I. Steefel,2014,https://link.springer.com/article/10.1007/s10596-014-9436-9,Article
Distance parameterization for efficient seismic history matching with the ensemble Kalman Filter,Computational Geosciences,,,,10.1007/s10596-014-9434-y,Olwijn LeeuwenburghRob Arts,2014,https://link.springer.com/article/10.1007/s10596-014-9434-y,Article
